Model_No,KS,AD,SW,WX,Fit,TIC,Willmott,Russell_Pr,Russell_Mr,SG_Mr,Anova,Dvure,DTW,DTW_D,CodExp,N_nAIC,N_BIC,N_FPE,ITAE,V_ess,V_Tr,V_Ts,V_Mp,V_MESR,V_MRSR,V_Var,V_DifS,Harris,rwi,IAU,ess,Tr,Ts,Mp,MESR,MRSR,Var,DifS,Flag,ID_norm,Category
1032,0,0.0005,0,0,-4.42230491672302,0.0871956318705368,-0.825774508617684,0.00323477924419392,-0.130608060033309,-0.160155827030223,1,0,1.26376089354486,9.20127359849788e-27,2,1.87864021745874,1.87892726194234,-1.00189419672004,1.12177962006563,1.19657172600519,0.896157968684343,-0.175174421735693,0.120014543566516,0.129398640504758,3.66420259878815e-05,0.0607677160328814,0,3.6178856099552,7344.44073147727,104163.602987897,1.12905462756885e-08,544.11675331624,704.222331895405,0.0694857728956277,0.00127803308701033,1.23155205838757e-05,0.0240068514658418,0,0,6,F
1033,0,0.0005,0,1.76061736946392e-52,0.862940278607612,0.00202831565798504,0.923030026757385,0.00126872124269168,-0.00065506708352755,-0.000754458096604349,1,93.2479829580304,5.43168282611861e-05,0,2,-1.95468200694241,-1.9548930180685,-2,0.0150807509316187,0.000448347510228153,0.974047634713047,0.00318272578714427,0,0.0027633852686815,4.34910019615175e-05,0.0295994311216205,0,3.4914771204589,9698.52270435001,104162.881921015,2.93098878501041e-13,147.093435025618,200.589500196203,0.153558741094484,0.000664967698591145,7.75963138323867e-06,0.024254201729365,0,0,1,A
1034,0,0.0005,0,0,-2.22738339259424,0.0501272535989109,-0.706650074360315,0.00281150728709926,-0.079264663743312,-0.095116219730935,1,0,0.447074693179925,1.63578197306629e-26,2,1.87867737758371,1.87912338633783,-1.00146985032602,0.666243923340625,0.708496518073591,0.316683752991142,-0.142039421134677,2.74393692706496,0.0776920785295122,4.16112097449958e-05,0.0554927224401266,0,3.59116521530488,7913.97326364756,104163.455510239,7.74262431946227e-10,438.881300678555,551.3590968358,0.387499661623236,0.00117570571877739,1.19910430884912e-05,0.0240844461263922,0,0,4,D
1035,0,0.0005,0,0,-4.86102635806157,0.0949166328334858,-0.838795957123798,0.003809969752356,-0.140617688729375,-0.173064620764314,1,0,1.47182524121485,2.13307988771762e-25,2,1.87867694157554,1.87912295021877,-1.00147483032165,1.21238510914803,1.29641021164338,0.729732012411187,1.21262923349056,15.4456632220769,0.138763020121348,4.9133916811802e-05,0.0668038636638502,0,3.62112527511394,8520.28251012762,104163.800207426,8.45475076616253e-08,586.996348150959,680.332330333033,1.06270227180998,0.00152037281394516,1.27335541931983e-05,0.0240050376612451,0,0,6,F
1036,0,0.0005,0,1.76069729695871e-52,0.862940278523635,0.00202831565924157,0.923030026746581,0.00126872123007485,-0.000655067095306003,-0.000754458110174938,1,93.2479829565158,5.43168296755131e-05,0,2,-1.95839340558404,-1.95873252447739,-2,0.0150807509337472,0.000448347611793132,0.97404763382452,0.00318272531782209,0,0.00276338527567987,4.34910019605962e-05,0.029599431120841,0,3.49147712045843,9698.52270437511,104162.881921019,4.41424674590962e-13,147.093435027752,200.589500197918,0.153558739912363,0.000664967698607342,7.75963138407262e-06,0.0242542017293699,0,0,1,A
1037,0,0.0005,0,0,-5.49189803719635e+33,1,-1,0.552863766697991,32.2108143003914,1.62485383731917e+32,1,0,7.94109475568316e+45,1.46962925810109e+41,2,1.87864686017071,1.87896569730767,-1.00181835416927,1.89316329020234e+32,2.29616275622821e+25,3.34124542063061,8.68273889247738,0,3.25962482125056e+40,1.39632304260919e+38,-6.95487608099926,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,NaN,<undefined>
1038,0,0.0005,0,0,-4.51758870979924,0.0888619710330523,-0.828764630925533,0.0035176954207075,-0.132764864666677,-0.162932063703424,1,0,1.30754034288833,3.97664782321912e-27,2,1.8786453027459,1.87896413948676,-1.00183613643252,1.14136363645147,1.21796599291591,0.536621322682189,0.393775236708886,12.6845822499941,0.130881723788756,4.70313812251095e-05,0.0641138757125453,0,3.61263441324499,8460.97521373559,104163.720777256,1.67685163532383e-08,543.608012447944,642.250063593741,0.716904756936376,0.00142562514560544,1.27060949621176e-05,0.024028157141506,0,0,6,F
1039,0,0.0005,0,1.76055682573086e-52,0.862940278528104,0.00202831565917476,0.923030026747355,0.00126872124096274,-0.000655067094728856,-0.000754458109509915,1,93.2479829565166,5.43168296062971e-05,0,2,-1.95971402795303,-1.95998990078937,-2,0.015080750933595,0.000448347606502253,0.974047633856076,0.00318272531262885,0,0.00276338527532953,4.34910019605951e-05,0.0295994311210397,0,3.49147712045998,9698.52270438032,104162.881921017,2.38919994899334e-13,147.093435028949,200.589500222535,0.153558739730042,0.000664967698618867,7.75963138400404e-06,0.024254201729357,0,0,1,A
1040,0,0.0005,0,0,-3.1041257053549,0.06462848643154,-0.769706213418706,0.00269989234296068,-0.10003828220761,-0.121165595876077,1,0,0.724299007813122,3.15544362088405e-30,2,1.87866214771189,1.87904457066476,-1.00164378817934,0.848666420532368,0.903951072674642,0.710728673779022,-0.263181470420448,1.15463194561016e-12,0.098109246465208,3.82511190535973e-05,0.0537756126227775,0,3.59320913727569,7239.37545330519,104163.374382529,3.73269237741169e-09,434.321166691458,562.124193751328,0.195983276036982,0.00109374825433003,1.14462207037919e-05,0.0240782585114558,0,0,4,D
1041,0,0.0005,0,0,-3.22075068511642,0.0665834520076797,-0.775905815087769,0.00326246879407436,-0.102681580797862,-0.124507951618032,1,0,0.764816007182234,9.89547119509237e-27,2,1.878663379324,1.87904580259011,-1.00162972327552,0.872144620812105,0.929103525728701,0.443899508080925,0.14469222496728,5.68215080336214,0.101237690401042,4.27043318821756e-05,0.0615682734253055,0,3.6081153364305,8259.0528683431,104163.662742889,1.43222171899993e-08,525.048771997409,653.623066680945,0.286145417508665,0.00134500450358876,1.25995510448278e-05,0.0240306078220937,0,0,5,E
1042,0,0.0005,0,1.7605502210974e-52,0.862940278522227,0.00202831565926258,0.923030026746237,0.00126872125728571,-0.000655067095444464,-0.000754458110334477,1,93.2479829565122,5.4316829693907e-05,0,2,-1.96432060021821,-1.96462943559747,-2,0.015080750933813,0.000448347613186684,0.974047633841338,0.00318272532663965,0,0.0027633852758013,4.34910019605742e-05,0.0295994311208448,0,3.49147712045882,9698.52270437511,104162.881921017,6.48370246381091e-14,147.093435027343,200.589500196634,0.153558739957904,0.000664967698603836,7.75963138400081e-06,0.0242542017293669,0,0,1,A
1043,0,0.0005,0,0,-4.78457516936491,0.0935690301617818,-0.836739103614006,0.00302035489851242,-0.138962952044606,-0.17092642336205,1,0,1.43845276819522,0,2,1.87866073126337,1.87901136289207,-1.00165996369906,1.19711733071235,1.27748746462535,2.09358548687889,0.320161090130754,0,0.138189355444182,3.60861200544006e-05,0.0575946898813053,0,3.61505426043652,6373.19608055639,104163.429013118,1.28902941654019e-08,531.223569788997,733.940393710336,0.001297301281733,0.00112562184373999,1.10682488762976e-05,0.0240086741741226,0,0,6,F
1044,0,0.0005,0,0,-3.37652934358794,0.0692116232569647,-0.783935045237799,0.00325213460066392,-0.106332577343373,-0.129134163766837,1,0,0.822556372799064,5.17571639915506e-27,2,1.87865477784859,1.87900540796317,-1.00172794728592,0.904554525626268,0.963826189608239,0.439491783124194,0.153041154745148,6.04133495054622,0.104762975715648,4.27865701374499e-05,0.0613286614382682,0,3.60761854799023,8222.1471527409,104163.650460352,1.55487693831446e-08,517.265520297005,641.977664311379,0.315964002231683,0.00133663981627337,1.25833987153126e-05,0.0240344476948822,0,0,5,E
1045,0,0.0005,0,1.76054515910448e-52,0.86294027847256,0.00202831566000578,0.923030026739851,0.00126872122815971,-0.000655067102460638,-0.000754458118418122,1,93.2479829556591,5.43168305267381e-05,0,2,-1.94330205325464,-1.94351017014315,-2,0.0150807509350731,0.000448347673315475,0.974047633221594,0.00318272502342451,0,0.00276338527982518,4.3491001960195e-05,0.0295994311202189,0,3.49147712045908,9698.52270449546,104162.881921018,3.34843264226947e-13,147.093435038507,200.589500213177,0.153558740912518,0.000664967698611783,7.75963138388718e-06,0.0242542017293699,0,0,1,A
1046,0,0.0005,0,0,-2.67603782433768,0.0574987250586783,-0.742765510534973,0.00268589998383629,-0.0899523267214895,-0.108468442624816,1,0,0.580911491556496,8.59069525785682e-28,2,1.87867644642754,1.87912245494485,-1.00148048577003,0.759783828628164,0.808719004142985,0.221055506531158,-0.225686525899382,2.51463326366741,0.087709936281298,4.08090840335478e-05,0.0533454799123919,0,3.58557249914915,7758.78479471551,104163.375848577,2.68786148893696e-09,407.166695880559,504.300132167622,0.4921605988085,0.00111419845276836,1.1773249450875e-05,0.0241081892093428,0,0,4,D
1047,0,0.0005,0,0,-4.26538175634353,0.0844574924704099,-0.820550323883183,0.0033705424279638,-0.126969651998213,-0.155479373675875,1,0,1.19141690360534,0,2,1.87867741353955,1.87912342230282,-1.00146943964472,1.08912130918403,1.16156639939008,0.431555068963638,0.219975027026361,8.28760093075562,0.125198464922824,4.34150333861922e-05,0.0624596409579815,0,3.60969889990305,8292.13024594814,104163.675825518,6.63245103282861e-09,525.178332686156,642.342690863713,0.384984932301191,0.00136339469878121,1.2668407276339e-05,0.0240326075862989,0,0,5,E
1048,0,0.0005,0,2.47362732088966e-52,0.862940278627056,0.00202831565769416,0.923030026759988,0.00126872123046497,-0.000655067080837858,-0.000754458093505272,1,93.2479829584315,5.43168279376761e-05,0,2,-1.97064725038251,-1.97070336709274,-2,0.0150807509311059,0.0004483474867083,0.974047634779043,0.00318272584205589,0,0.00276338526734922,4.34910019613652e-05,0.0295994311215511,0,3.49147712046272,9698.52270427885,104162.881921016,2.75335310107039e-13,147.093435024648,200.589500198222,0.153558740230109,0.000664967698607983,7.75963138403744e-06,0.0242542017293512,0,0,1,A
1049,0,0.0005,0,0,-2.68429445900144,0.0576303472253158,-0.74301308875522,0.00335506572475143,-0.0900171147843771,-0.108549711420844,1,0,0.582954199630627,3.41292782034819e-26,2,1.87871422405386,1.87931919699874,-1.00104890737795,0.76051201439558,0.80838732461988,0.289937629847797,0.856473150934675,21.2918186887787,0.0885416701647568,5.98451649028201e-05,0.0620406233646875,0,3.59308054274277,9284.85666143652,104163.640486184,8.96279139794842e-09,481.907836089506,547.412931259875,1.8267060296532,0.00142509829027161,1.28798382026664e-05,0.0241001446039547,0,0,5,E
1050,0,0.0005,0,0,-6.93340512553342,0.13285529490147,-0.88053177073524,0.00950423919682179,-0.186810474593772,-0.233260171879859,1,0,2.73348339546597,3.62969119658966e-21,2,1.87871722030015,1.87932219400706,-1.00101466977037,1.63600426287349,1.71286437919528,2.06251011261389,3.51900123109224,21.3695766029941,0.188881567472003,5.06477507813886e-05,0.0820890159516894,0,3.69152410662298,7538.55862411127,104164.208910799,1.85764975402236e-05,58.691350941443,1727.38046535286,2.25013142041424,0.00205437083259853,1.32381832223628e-05,0.0238297194555707,0,0,8,Z
1051,0,0.0005,0,0,0.0388721199168712,0.0144207956886194,-0.0073783516453646,0.00139743818219874,-0.0240843255940929,-0.0281049976619573,1,0.586909403386149,0.0397151342042805,0,2,1.85139246814902,1.85138646409947,-1.26916902773113,0.196895366910914,0.20562489419217,-0.434560005014007,-0.765545089259492,0,0.0224821001042666,4.23007788450481e-05,0.0291486071613008,0,3.48393507929991,10441.1252922719,104162.843487445,8.86402062860725e-13,155.07728454117,369.89430229762,2.2975007352436,0.000730737984501439,7.99051991518474e-06,0.0242875983084109,0,0,3,C
1052,0,0.0005,0,0,-6.17507291753943,0.118731902366097,-0.8684092731577,0.00342783220185595,-0.170618380695911,-0.212069110558781,1,0,2.2098036253464,1.97215226305253e-29,2,1.87857746305913,1.87857837290713,-1.00261040478779,1.4852260867642,1.58718506663849,3.29431046543352,0.802226053410399,0,0.171344725078181,3.4291139726502e-05,0.0617423680941194,0,3.63314927237444,5873.98255352693,104163.493020032,3.57171229481423e-07,611.812522171457,901.197228947511,0,0.00117990458864713,1.08710430985757e-05,0.0239540851371246,0,0,7,G
1053,0,0.0005,0,0,-6.64072322509911,0.127418131046735,-0.876429519319353,0.00369377131595525,-0.181139485487558,-0.225830648922332,1,0,2.5050642449855,3.15544362088405e-30,2,1.87857871747486,1.87857962764188,-1.00259609333669,1.58162309339903,1.69067282101992,3.39521015692421,0.873383821287606,0,0.18246822198026,3.36917992672558e-05,0.0648983781726491,0,3.64635995441336,5916.44037941618,104163.603942494,8.41842088483702e-07,668.565049654555,970.073896289305,0,0.0012737603479251,1.14572630653984e-05,0.0239162554015707,0,0,7,G
1054,0,0.0005,0,0,0.0600204432176323,0.0140989684516378,0.015207416808856,0.00139393729203114,-0.0235498075896837,-0.027473236196316,1,1.07814432858089,0.0379710519777073,0,2,1.84464524305271,1.84470110492471,-1.32345216520403,0.192470426520489,0.200883886631011,-0.43978506514128,-0.768217245395569,2.22044604925031e-14,0.021960926143021,4.23282724013064e-05,0.0288185503276741,0,3.48358737364559,10466.2570888617,104162.84223716,4.38760139331862e-13,153.933969019015,370.451781717082,2.31733561249094,0.000730564582582433,7.99513993936599e-06,0.0242886751833222,0,0,3,C
1055,0,0.0005,0,0,-6.13651190891904,0.118018484317039,-0.86769740653568,0.00341723929299097,-0.169744864452091,-0.210928090123389,1,0,2.1861953499539,1.97215226305253e-29,2,1.87859334275146,1.87865783856597,-1.00242922046542,1.47723476510581,1.57859346229392,3.27093295996788,0.792625089150994,0,0.170436236008856,3.43410039285023e-05,0.0616448688975254,0,3.63269984212981,5883.23089435924,104163.491162349,3.31397594699467e-07,610.410458352392,895.174109559407,0,0.00117832188958003,1.08686155543164e-05,0.023955285070871,0,0,7,G
1056,0,0.0005,0,0,-6.49836163057971,0.124748074772709,-0.874082556689015,0.00363233143824074,-0.177923506280277,-0.22162082254459,1,0,2.41326710483777,1.26217744835362e-29,2,1.87859386832309,1.87865836427127,-1.00242322322888,1.55214400492654,1.65887949036451,3.24282158109131,0.811060763601966,0,0.179048463418746,3.38763435758939e-05,0.0643195763773503,0,3.64399904615334,5962.40411980989,104163.592511238,5.528499187335e-07,661.138314462586,948.265082391766,0,0.00126398018885412,1.14677308493897e-05,0.0239241961973707,0,0,7,G
1057,0,0.0005,0,0,0.0528614604016242,0.0142078884635333,0.0075437284116201,0.00139507614409591,-0.0237308277720508,-0.0276871490972541,1,0.844720088306415,0.038557027263259,0,2,1.84800081440265,1.8480257387255,-1.29697931664315,0.193968237734457,0.202488684360232,-0.433800404155845,-0.765569617544507,0,0.0221456022631788,4.23189660257948e-05,0.0289838420379455,0,3.48383046545061,10449.303936247,104162.843297604,4.2721381987576e-13,154.840874532993,369.965598474693,2.30024838480063,0.000730707622727055,7.99120848021234e-06,0.0242878256907,0,0,3,C
1058,0,0.0005,0,0,-6.1651358158495,0.118547968377269,-0.86822655558772,0.00342514922082396,-0.170393291681931,-0.211775065951026,1,0,2.20370719301416,0,2,1.87858540795775,1.87861811079029,-1.00251975909378,1.48316668607922,1.58497109986294,3.28840917609292,0.799802804061762,0,0.17111076654266,3.43039893746872e-05,0.0617178278218778,0,3.63303550580488,5876.3386918933,104163.492554729,3.50541054849884e-07,611.457151427574,899.637609900325,0,0.00117950809421433,1.08704221123309e-05,0.0239543868841466,0,0,7,G
1059,0,0.0005,0,0,-6.56245016296155,0.125948514410451,-0.875150009963661,0.00366037372851441,-0.179371494094713,-0.223515955382669,1,0,2.45438000927329,7.88860905221012e-31,2,1.87858627785535,1.87861898090912,-1.00250983367535,1.56541437066119,1.67319197775442,3.31313293528493,0.839814200828337,0,0.18059029943859,3.37932856786952e-05,0.064587091343884,0,3.64508743484876,5941.19994370044,104163.597811801,6.75392126225915e-07,664.374749805033,963.222888140309,0,0.00126851246892063,1.14627477200339e-05,0.0239205192072598,0,0,7,G
1060,0,0.0005,0,0,0.0661487144505847,0.0140057474004794,0.0217661493850111,0.00139334494677868,-0.0233946413015892,-0.0272899075104711,1,1.28747879920135,0.0374731261407373,7.88860905221012e-31,2,1.83871443817825,1.83883237361009,-1.36782716026277,0.191188570749119,0.199510469733134,-0.461384467682395,-0.777263154147065,0,0.0217705399177651,4.23362369772458e-05,0.0284653476674298,0,3.48290690375146,10512.7778318367,104162.838915623,4.52970994047064e-13,151.280479294001,371.928109660204,2.36975658881533,0.000730182017714859,8.00889335036728e-06,0.0242912705739317,0,0,3,C
1061,0,0.0005,0,0,-5.99382815577616,0.115386592893427,-0.864995140309367,0.00337680369609445,-0.166511005669298,-0.206706219758764,1,0,2.09994671701092,7.09974814698911e-30,2,1.87860913631916,1.87873721807828,-1.00224898615346,1.44766663246653,1.54680296169819,3.18083516950715,0.75563529216009,0,0.167069034431981,3.45254810135718e-05,0.0612642828775808,0,3.63096397200036,5918.5170880753,104163.483812084,2.44113382841249e-07,605.391654988147,875.852861532483,0,0.00117206463177539,1.08591513627377e-05,0.0239599773287009,0,0,7,G
1062,0,0.0005,0,0,-6.4089373870032,0.123077365639716,-0.872562519328011,0.00359061995320355,-0.175902617666158,-0.218976837956494,1,0,2.35650383363408,7.09974814698911e-30,2,1.87860914795267,1.87873722971475,-1.00224885338126,1.53363091141361,1.6389062915576,3.13499107994683,0.766985973729552,0,0.176885365138517,3.39921962467633e-05,0.0639100888619428,0,3.64234754264318,5994.66907449728,104163.584348835,3.96950266434715e-07,650.978173645509,927.948113457807,0,0.00125700897356612,1.14762871516242e-05,0.0239298589706521,0,0,7,G
1063,0,0.0005,0,0,0.0632777779786257,0.0140493694579314,0.018855432806308,0.00140718581399644,-0.0234616987197153,-0.0273691320482033,1,1.36899457875066,0.0376936963144937,0,2,1.82547981522947,1.82575333954963,-1.4566374343517,0.191757448775767,0.200119981904638,-0.58823455199644,-0.829098839674936,0,0.0215914630763924,4.23327023578694e-05,0.0268702571834848,0,3.48046858302511,10729.1904175441,104162.822359814,1.18127729820117e-12,140.125665178911,422.49016647089,2.94002828291227,0.000729785433595935,8.10219183330937e-06,0.0243047828190485,0,0,4,D
1064,0,0.0005,0,0,-4.49047940643506,0.0883912655087367,-0.827976881686759,0.00294012085412561,-0.132214430872726,-0.162223262131111,1,0,1.29582538663318,7.09974814698911e-30,2,1.87864654172584,1.87893358781787,-1.00182199014829,1.13614037561665,1.21219715825554,2.18965594775748,0.348260483321966,0,0.13139725016243,3.64649052006586e-05,0.0566221444551689,0,3.60960811859299,6352.43232930585,104163.388015788,1.14753495594755e-08,512.920963823081,724.9977986622,0.000835724978553998,0.00109099496590556,1.06825245263922e-05,0.0240174591383443,0,0,6,F
1065,0,0.0005,0,0,-6.34610367205333,0.121906540465151,-0.871473795078513,0.00354634481186043,-0.174483561645668,-0.217120952542415,1,0,2.31721968255287,0,2,1.87864795235236,1.87893499880315,-1.00180588377429,1.52064027220402,1.62483967430215,3.01163364161428,0.716646821133343,0,0.175312738798392,3.40737148255781e-05,0.0634478797658145,0,3.64056099111826,6028.55710856037,104163.574922437,2.59410889213996e-07,635.87776825946,912.552476523656,0,0.00124896979534636,1.14891608765185e-05,0.0239363601243983,0,0,7,G
1066,0,0.0005,0,2.51849772282292e-52,0.862940278632666,0.00202831565760992,0.923030026760264,0.0012687212422129,-0.000655067079801516,-0.000754458092311228,1,93.2479829585934,5.4316827809521e-05,0,2,-1.93620458053024,-1.93701492064952,-2,0.0150807509310501,0.000448347479766298,0.974047634872239,0.00318272590048123,0,0.0027633852674552,4.34910019619939e-05,0.0295994311215978,0,3.49147712046427,9698.52270421547,104162.881920999,2.1405099914773e-13,147.093435015227,200.589500185887,0.1535587411855,0.000664967698596419,7.75963138418182e-06,0.024254201729359,0,0,1,A
1067,0,0.0005,0,0,-5.90203389429354,0.113699987830235,-0.863198632376606,0.0033437274770249,-0.164429668131042,-0.203991017685135,1,0,2.04558619757386,3.15544362088405e-30,2,1.87859265543504,1.87865715107475,-1.00243706329832,1.42865595880391,1.52629859985674,3.06190532292872,0.709040888727459,0,0.164857537899804,3.46444763375408e-05,0.060963858658927,0,3.63009940188014,5963.98968023838,104163.484214709,1.66523141942321e-07,602.279799156059,863.245803843661,0,0.00117235003002347,1.09209311036415e-05,0.0239630021367159,0,0,7,G
1068,0,0.0005,0,0,-6.44650951578465,0.123778442621398,-0.873202915634779,0.0036395245979655,-0.176748771062573,-0.220083743570826,1,0,2.37990738091204,3.15544362088405e-30,2,1.87859436977445,1.87865886585016,-1.00241750119247,1.54137611335541,1.64734967926102,3.24383420649225,0.812655005083718,0,0.1778803103005,3.39432173547305e-05,0.0644487477144755,0,3.64470545456857,5979.09133836297,104163.601721647,5.83824666833266e-07,663.414238060728,957.089608753668,0,0.00127176921175235,1.15061866731051e-05,0.0239213716162296,0,0,7,G
1069,0,0.0005,0,2.45636978812061e-52,0.862940278624784,0.00202831565772802,0.923030026759284,0.00126872122993299,-0.000655067081050653,-0.000754458093750521,1,93.2479829584314,5.43168279469319e-05,0,2,-1.9774858640878,-1.97824312125359,-2,0.0150807509312452,0.000448347489732548,0.974047634786866,0.00318272584407273,0,0.00276338526744717,4.34910019618014e-05,0.0295994311215783,0,3.49147712046491,9698.52270419585,104162.881921018,1.87405646556726e-13,147.093435016813,200.589500183082,0.15355874086691,0.000664967698596472,7.75963138401808e-06,0.0242542017293568,0,0,1,A
1070,0,0.0005,0,0,-5.88604095531401,0.113406646927037,-0.862880513354593,0.003339454355894,-0.16406676829058,-0.203517767446316,1,0,2.03614424224075,0,2,1.87860854442122,1.87873662602981,-1.00225574140874,1.42534148642279,1.52273706966785,3.05258815875695,0.705196650542294,0,0.164480464120264,3.46651326552439e-05,0.0609223382669071,0,3.62990752281642,5967.84388544512,104163.483388135,1.60300940521552e-07,601.812906901872,861.937693646978,0,0.00117164770516557,1.09195634534541e-05,0.0239635147471197,0,0,7,G
1071,0,0.0005,0,0,-6.2831931417931,0.120736108645474,-0.870358175738695,0.0035734708974366,-0.173055351783805,-0.215253710844419,1,0,2.277321531646,7.88860905221012e-31,2,1.87860944846619,1.87873753030471,-1.00224542364091,1.50755423606275,1.61089922839767,3.07404471464544,0.743311635721224,0,0.173958753582527,3.41546101991553e-05,0.0638079101655376,0,3.64207771541699,6032.87741174086,104163.58924935,3.44521673412146e-07,649.493628246994,924.286453346579,0,0.00126111442189793,1.15211213704639e-05,0.0239302543302778,0,0,7,G
1072,0,0.0005,0,1.76064465607294e-52,0.862940278447432,0.00202831566038179,0.923030026736922,0.00126872124336552,-0.000655067106002185,-0.000754458122498636,1,93.2479829560453,5.43168309431602e-05,0,2,-1.92240553739671,-1.923180577073,-2,0.015080750935664,0.000448347703122742,0.97404763109329,0.00318272416276228,0,0.00276338527989702,4.34910019606579e-05,0.0295994311166917,0,3.49147712043387,9698.52270624616,104162.881921016,1.82076576038526e-13,147.093435041491,200.589500189963,0.153558742458948,0.000664967698616215,7.75963138384388e-06,0.024254201729417,0,0,1,A
1073,0,0.0005,0,0,-5.90145527288896,0.113689372080541,-0.863187148239968,0.0033435775743927,-0.164416538710663,-0.203973894986173,1,0,2.04524420233559,0,2,1.87860060225271,1.87869689087745,-1.00234637994661,1.42853603776397,1.52616973852155,3.06156689829893,0.708902037379322,0,0.164843903258599,3.46452237264061e-05,0.0609624227524182,0,3.63009271607227,5964.13170708099,104163.484187275,1.66297006387595e-07,602.263524863904,863.19862343288,0,0.00117232670934509,1.09208970828216e-05,0.0239630199513754,0,0,7,G
1074,0,0.0005,0,0,-6.35741812429545,0.122116759807298,-0.871666692166894,0.00360377678025105,-0.174734314784498,-0.217448851628258,1,0,2.32366800273386,1.26217744835362e-29,2,1.87860189464899,1.87869818360242,-1.00233163127434,1.52292531009771,1.62746431431146,3.15283825571936,0.775485678789038,0,0.175743368028585,3.40585632779518e-05,0.0641054805509488,0,3.64329613850266,6007.84065588593,104163.595053565,4.44593991844044e-07,659.412377820303,936.941766513063,0,0.00126606993370589,1.15139624606762e-05,0.0239261189949379,0,0,7,G
1075,0,0.0005,0,1.76050720997926e-52,0.86294027860686,0.00202831565799625,0.923030026757043,0.00126872124233703,-0.000655067083593699,-0.00075445809668051,1,93.2479829580548,5.43168282519171e-05,0,2,-1.86672711083047,-1.86732903512027,-2,0.0150807509316858,0.000448347511087022,0.974047634659325,0.00318272575613486,0,0.00276338526864337,4.34910019617408e-05,0.02959943112156,0,3.4914771204613,9698.52270421848,104162.881921018,2.92210700081341e-13,147.093435016045,200.589500188456,0.153558739866599,0.000664967698599226,7.75963138370998e-06,0.0242542017293623,0,0,1,A
1076,0,0.0005,0,0,-5.7833189198067,0.111526214792522,-0.86080155040587,0.00331103977496885,-0.161735012952892,-0.200478215577768,1,0,1.97602542108456,3.15544362088405e-30,2,1.87862437139791,1.87881603895961,-1.00207509438162,1.40405385093978,1.49986119551107,2.99006551948979,0.679416933565781,0,0.162054728817357,3.47977974821532e-05,0.0606419968482125,0,3.62862484664058,5993.34771826872,104163.477757836,1.22467594287912e-07,598.83212257675,854.082094689742,0,0.00116686567842904,1.09105463131103e-05,0.0239669827067156,0,0,7,G
1077,0,0.0005,0,0,-6.16335222553313,0.11851412168398,-0.868188354735526,0.00352382028405768,-0.170343196347668,-0.211709626327282,1,0,2.20345990643392,7.09974814698911e-30,2,1.8786246524471,1.87881632008027,-1.00207188622823,1.48273806772876,1.5841601124758,2.94206029228188,0.689428250168648,0,0.171070021107958,3.43095729506114e-05,0.0633079919829866,0,3.64003308748828,6075.25715114757,104163.579438519,2.13440903173989e-07,633.823339773083,909.280660727632,0,0.00125274940809187,1.15337784096696e-05,0.0239372438902296,0,0,7,G
1078,0,0.0005,0,2.73153700927404e-52,0.862940278754414,0.00202831565578827,0.923030026776243,0.00126872125335791,-0.000655067062746514,-0.000754458072661168,1,93.2479829611115,5.43168257651147e-05,0,2,-1.88387907728227,-1.88416745415309,-2,0.0150807509279056,0.000448347332373977,0.974047635417843,0.00318272632143407,0,0.0027633852680162,4.34910019627569e-05,0.0295994311213289,0,3.49147712046391,9698.52270444718,104162.881921019,4.44089209850063e-13,147.093435009692,200.589500130811,0.153558741367399,0.000664967698572382,7.75963138400957e-06,0.0242542017293474,0,0,1,A
1079,0,0.0005,0,0,-4.46381694246636,0.0879242935223618,-0.827136941539431,0.00293051003253659,-0.131601786140233,-0.161434578445311,1,0,1.2833285027624,3.15544362088405e-30,2,1.87866209092607,1.87901272290056,-1.0016444367088,1.13061996515854,1.20626058557855,2.14241164581266,0.329916450232348,0,0.130738459629411,3.64992455812525e-05,0.05651295908279,0,3.60958032211279,6373.78306851051,104163.390522368,1.10261506591769e-08,511.576635620295,722.822641850753,0.00120295885197574,0.00109313753071593,1.07320174741216e-05,0.0240182209334679,0,0,6,F
1080,0,0.0005,0,0,-6.06708876237361,0.116735766527279,-0.866393591300161,0.00347100370792965,-0.168164556942874,-0.208864500189469,1,0,2.1451590172819,1.26217744835362e-29,2,1.87866329016614,1.87901392244564,-1.00163074150228,1.46282067561781,1.5626593402539,2.78657490171102,0.626188294445997,0,0.168695824904925,3.44340418577537e-05,0.0627478590265413,0,3.63780467316931,6123.43908089643,104163.568581958,1.07655072412172e-07,620.433071206169,886.11824042303,0,0.00124350297572493,1.15557622677239e-05,0.0239452856595064,0,0,7,G
1081,0,0.0005,0,0,0.0587143915268351,0.0141188360140682,0.0138300726133233,0.00139459181615448,-0.0235826527377918,-0.0275120465237755,1,1.05331873188187,0.0380760347187312,0,2,1.76647122370443,1.76647541279306,-1.7233373158554,0.192739618256195,0.201172306347872,-0.415782569721349,-0.757835625335022,0,0.0220469125494379,4.32628277698965e-05,0.0292267356748679,0,3.48440431610638,10411.3559484786,104162.84635023,4.18332035678759e-13,157.380133310785,368.557045010917,2.24925614193099,0.000731163348992036,7.98007118253111e-06,0.024285566528593,0,0,3,C
