Level_PV,Level_SP
64.8340606689453,65
64.7989654541016,65
64.8340606689453,65
64.8340606689453,65
64.8340606689453,65
64.8722076416016,65
64.8722076416016,65
64.8722076416016,65
64.8722076416016,65
64.8722076416016,65
64.8340606689453,65
64.7989654541016,65
64.7562408447266,65
64.7562408447266,65
64.7562408447266,65
64.7562408447266,65
64.7989654541016,65
64.7989654541016,65
64.7562408447266,65
64.7562408447266,65
64.7562408447266,65
64.7562408447266,65
64.7989654541016,65
64.7989654541016,65
64.8340606689453,65
64.8340606689453,65
64.8340606689453,65
64.8722076416016,65
64.8340606689453,65
64.8340606689453,65
64.7989654541016,65
64.7989654541016,65
64.7989654541016,65
64.7989654541016,65
64.9073028564453,65
64.9073028564453,65
64.9073028564453,65
64.9073028564453,65
64.9073028564453,65
64.9073028564453,65
64.9469757080078,65
64.9820709228516,65
64.9469757080078,65
64.9469757080078,65
64.9820709228516,65
64.9820709228516,65
65.0202178955078,65
65.0202178955078,65
65.0202178955078,65
65.0629425048828,65
65.1361846923828,65
65.2094268798828,65
65.2094268798828,65
65.2094268798828,65
65.2094268798828,65
65.2094268798828,65
65.1712799072266,65
65.1712799072266,65
65.0980377197266,65
65.0202178955078,65
65.0629425048828,65
65.0629425048828,65
65.1712799072266,65
65.1712799072266,65
65.1361846923828,65
65.1361846923828,65
65.1712799072266,65
65.1712799072266,65
65.1361846923828,65
65.1361846923828,65
65.1361846923828,65
65.0980377197266,65
65.0980377197266,65
65.0629425048828,65
65.0202178955078,65
65.0202178955078,65
64.9820709228516,65
64.9073028564453,65
64.9073028564453,65
64.9469757080078,65
64.9073028564453,65
64.9469757080078,65
64.9469757080078,65
64.9469757080078,65
64.9820709228516,65
64.9469757080078,65
64.9073028564453,65
64.8722076416016,65
64.9073028564453,65
64.8722076416016,65
64.8722076416016,65
64.8340606689453,65
64.8722076416016,65
64.8722076416016,65
64.8722076416016,65
64.8722076416016,65
64.9073028564453,65
64.9469757080078,65
64.9469757080078,65
64.9469757080078,65
64.9469757080078,65
64.9820709228516,65
64.9820709228516,65
65.0202178955078,65
65.0629425048828,65
65.0980377197266,65
65.1361846923828,65
65.1361846923828,65
65.1712799072266,65
65.1361846923828,65
65.1361846923828,65
65.1361846923828,65
65.1712799072266,65
65.2094268798828,65
65.2445220947266,65
65.2445220947266,65
65.2094268798828,65
65.2842025756836,65
65.2445220947266,65
65.2445220947266,65
65.2094268798828,65
65.1712799072266,65
65.0980377197266,65
65.0629425048828,65
65.0202178955078,65
65.0202178955078,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
65.0202178955078,65
65.0629425048828,65
65.0202178955078,65
65.0202178955078,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9469757080078,65
64.9469757080078,65
64.9073028564453,65
64.9469757080078,65
64.9820709228516,65
64.9820709228516,65
65.0202178955078,65
65.0202178955078,65
65.0202178955078,65
65.0202178955078,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9469757080078,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9469757080078,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9469757080078,65
64.9469757080078,65
64.9469757080078,65
64.9073028564453,65
64.9820709228516,65
65.0202178955078,65
65.0202178955078,65
65.0202178955078,65
65.0629425048828,65
65.0629425048828,65
65.0202178955078,65
65.0202178955078,65
65.0202178955078,65
65.0202178955078,65
64.9820709228516,65
64.9820709228516,65
64.9469757080078,65
64.9469757080078,65
64.9469757080078,65
64.9073028564453,65
64.9073028564453,65
64.9073028564453,65
64.8722076416016,65
64.8722076416016,65
64.9469757080078,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
65.0202178955078,65
65.0202178955078,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9469757080078,65
64.9469757080078,65
64.9469757080078,65
64.9820709228516,65
64.9469757080078,65
64.9469757080078,65
64.9820709228516,65
64.9820709228516,65
64.9469757080078,65
64.9469757080078,65
64.9469757080078,65
64.9469757080078,65
64.9073028564453,65
64.8722076416016,65
64.8722076416016,65
64.8722076416016,65
64.8722076416016,65
64.8340606689453,65
64.8722076416016,65
64.8722076416016,65
64.9073028564453,65
64.9469757080078,65
64.9073028564453,65
64.9073028564453,65
64.8722076416016,65
64.8722076416016,65
64.9469757080078,65
64.9469757080078,65
64.9820709228516,65
64.9820709228516,65
65.0202178955078,65
64.9820709228516,65
64.9469757080078,65
64.9469757080078,65
64.9469757080078,65
64.9820709228516,65
65.0202178955078,65
65.0202178955078,65
65.0202178955078,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
65.0202178955078,65
64.9469757080078,65
64.9469757080078,65
64.9469757080078,65
64.9469757080078,65
64.9469757080078,65
64.9469757080078,65
64.9469757080078,65
64.9469757080078,65
64.9469757080078,65
64.9469757080078,65
64.9073028564453,65
64.9073028564453,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
65.0202178955078,65
64.9820709228516,65
64.9469757080078,65
64.9820709228516,65
64.9820709228516,65
64.9469757080078,65
64.9469757080078,65
64.9820709228516,65
64.9469757080078,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9469757080078,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
65.0202178955078,65
65.0629425048828,65
65.0629425048828,65
65.0629425048828,65
65.0202178955078,65
64.9820709228516,65
64.9820709228516,65
65.0629425048828,65
65.0629425048828,65
65.0629425048828,65
65.0980377197266,65
65.0980377197266,65
65.0629425048828,65
65.0629425048828,65
65.0980377197266,65
65.0980377197266,65
65.1361846923828,65
65.1361846923828,65
65.1361846923828,65
65.0980377197266,65
65.0980377197266,65
65.0980377197266,65
65.0202178955078,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
65.0202178955078,65
65.0629425048828,65
65.0629425048828,65
65.0202178955078,65
65.0629425048828,65
65.0629425048828,65
65.0629425048828,65
65.0980377197266,65
65.1361846923828,65
65.1712799072266,65
65.1712799072266,65
65.1361846923828,65
65.1361846923828,65
65.0629425048828,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
65.0202178955078,65
65.0980377197266,65
65.1361846923828,65
65.1361846923828,65
65.1361846923828,65
65.2094268798828,65
65.1712799072266,65
65.2094268798828,65
65.1712799072266,65
65.2094268798828,65
65.1712799072266,65
65.1712799072266,65
65.1361846923828,65
65.0980377197266,65
65.0629425048828,65
65.0202178955078,65
65.0202178955078,65
65.0202178955078,65
65.0202178955078,65
65.0202178955078,65
65.0202178955078,65
65.0202178955078,65
64.9820709228516,65
64.9820709228516,65
65.0202178955078,65
65.0202178955078,65
65.0629425048828,65
65.0629425048828,65
65.0202178955078,65
65.0629425048828,65
65.0980377197266,65
65.0980377197266,65
65.1361846923828,65
65.1361846923828,65
65.0980377197266,65
65.0629425048828,65
65.0629425048828,65
65.0980377197266,65
65.0980377197266,65
65.0980377197266,65
65.0629425048828,65
65.0202178955078,65
65.0202178955078,65
65.0202178955078,65
64.9820709228516,65
65.0202178955078,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9469757080078,65
64.9073028564453,65
64.9073028564453,65
64.9469757080078,65
64.9469757080078,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9469757080078,65
64.9073028564453,65
64.9073028564453,65
64.9073028564453,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
65.0202178955078,65
65.0202178955078,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9469757080078,65
64.9469757080078,65
64.9469757080078,65
64.9820709228516,65
65.0202178955078,65
65.0202178955078,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9073028564453,65
64.9073028564453,65
64.9073028564453,65
64.9073028564453,65
64.9073028564453,65
64.9820709228516,65
64.9820709228516,65
65.0202178955078,65
65.0202178955078,65
64.9820709228516,65
64.9820709228516,65
65.0202178955078,65
65.0629425048828,65
65.0629425048828,65
65.0629425048828,65
65.0202178955078,65
65.0629425048828,65
65.0202178955078,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9469757080078,65
64.9073028564453,65
64.8722076416016,65
64.8722076416016,65
64.9073028564453,65
64.9073028564453,65
64.9073028564453,65
64.9469757080078,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9469757080078,65
64.9469757080078,65
64.9469757080078,65
64.9469757080078,65
64.9469757080078,65
64.9469757080078,65
64.9820709228516,65
64.9469757080078,65
64.9073028564453,65
64.9073028564453,65
64.9073028564453,65
64.8722076416016,65
64.8340606689453,65
64.8340606689453,65
64.8340606689453,65
64.8722076416016,65
64.8722076416016,65
64.8340606689453,65
64.7989654541016,65
64.7989654541016,65
64.7989654541016,65
64.7989654541016,65
64.8340606689453,65
64.8340606689453,65
64.9820709228516,65
64.9820709228516,65
64.9469757080078,65
64.9469757080078,65
64.9469757080078,65
64.9073028564453,65
64.9073028564453,65
64.9073028564453,65
64.9073028564453,65
64.9073028564453,65
64.9820709228516,65
64.9820709228516,65
64.9469757080078,65
64.9820709228516,65
64.9820709228516,65
65.0202178955078,65
65.0202178955078,65
65.0629425048828,65
65.0202178955078,65
65.0202178955078,65
65.0629425048828,65
65.0980377197266,65
65.1361846923828,65
65.1361846923828,65
65.0980377197266,65
65.0980377197266,65
65.0980377197266,65
65.0980377197266,65
65.1361846923828,65
65.1361846923828,65
65.1361846923828,65
65.1361846923828,65
65.2094268798828,65
65.2094268798828,65
65.2094268798828,65
65.2094268798828,65
65.1712799072266,65
65.2094268798828,65
65.1712799072266,65
65.1712799072266,65
65.1361846923828,65
65.1361846923828,65
65.1361846923828,65
65.1361846923828,65
65.1712799072266,65
65.2094268798828,65
65.1712799072266,65
65.1361846923828,65
65.0980377197266,65
65.0980377197266,65
65.0980377197266,65
65.0629425048828,65
65.0980377197266,65
65.1361846923828,65
65.1712799072266,65
65.2094268798828,65
65.1712799072266,65
65.1712799072266,65
65.2094268798828,65
65.2445220947266,65
65.2842025756836,65
65.3192977905273,65
65.2842025756836,65
65.2842025756836,65
65.2094268798828,65
65.2094268798828,65
65.1361846923828,65
65.0980377197266,65
65.0202178955078,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
65.0202178955078,65
65.0629425048828,65
65.0980377197266,65
65.0629425048828,65
65.1361846923828,65
65.1361846923828,65
65.1361846923828,65
65.1361846923828,65
65.1361846923828,65
65.0980377197266,65
65.0202178955078,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9469757080078,65
64.9469757080078,65
64.9469757080078,65
64.9073028564453,65
64.9469757080078,65
64.9469757080078,65
64.9073028564453,65
64.9073028564453,65
64.8722076416016,65
64.8340606689453,65
64.8340606689453,65
64.7989654541016,65
64.7989654541016,65
64.7562408447266,65
64.7989654541016,65
64.7562408447266,65
64.7989654541016,65
64.7989654541016,65
64.7989654541016,65
64.8340606689453,65
64.8340606689453,65
64.8340606689453,65
64.8340606689453,65
64.8340606689453,65
64.8722076416016,65
64.9073028564453,65
64.9073028564453,65
64.9073028564453,65
64.9073028564453,65
64.9469757080078,65
64.9469757080078,65
65.0202178955078,65
65.0202178955078,65
65.0629425048828,65
65.0629425048828,65
65.0202178955078,65
64.9820709228516,65
65.0202178955078,65
65.0202178955078,65
65.0202178955078,65
65.0629425048828,65
65.0629425048828,65
65.0202178955078,65
65.0202178955078,65
65.0202178955078,65
65.0629425048828,65
65.0629425048828,65
65.0629425048828,65
65.0202178955078,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9469757080078,65
64.9073028564453,65
64.9073028564453,65
64.8722076416016,65
64.8340606689453,65
64.7989654541016,65
64.7989654541016,65
64.7562408447266,65
64.7562408447266,65
64.7180862426758,65
64.7562408447266,65
64.7562408447266,65
64.7562408447266,65
64.7989654541016,65
64.7989654541016,65
64.7989654541016,65
64.8340606689453,65
64.7989654541016,65
64.7562408447266,65
64.7562408447266,65
64.7562408447266,65
64.7562408447266,65
64.7562408447266,65
64.7180862426758,65
64.682991027832,65
64.682991027832,65
64.7562408447266,65
64.7989654541016,65
64.7989654541016,65
64.8722076416016,65
64.8722076416016,65
64.8722076416016,65
64.8722076416016,65
64.8340606689453,65
64.8340606689453,65
64.8340606689453,65
64.8340606689453,65
64.8340606689453,65
64.8340606689453,65
64.8340606689453,65
64.9073028564453,65
64.9073028564453,65
64.9469757080078,65
64.9469757080078,65
64.9469757080078,65
64.9820709228516,65
64.9820709228516,65
65.0202178955078,65
65.0202178955078,65
65.0202178955078,65
65.0202178955078,65
64.9820709228516,65
64.9469757080078,65
64.9073028564453,65
64.9073028564453,65
64.9073028564453,65
64.9469757080078,65
64.9469757080078,65
64.9469757080078,65
64.9469757080078,65
64.9469757080078,65
64.9469757080078,65
64.9469757080078,65
65.0202178955078,65
65.0629425048828,65
65.0629425048828,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
65.0202178955078,65
65.0980377197266,65
65.1361846923828,65
65.1361846923828,65
65.1361846923828,65
65.1361846923828,65
65.0980377197266,65
65.1361846923828,65
65.1361846923828,65
65.1361846923828,65
65.1361846923828,65
65.1361846923828,65
65.1712799072266,65
65.1712799072266,65
65.1361846923828,65
65.1361846923828,65
65.2094268798828,65
65.2445220947266,65
65.2094268798828,65
65.1712799072266,65
65.1712799072266,65
65.1712799072266,65
65.1712799072266,65
65.2094268798828,65
65.2094268798828,65
65.2094268798828,65
65.1712799072266,65
65.1712799072266,65
65.2094268798828,65
65.2094268798828,65
65.2094268798828,65
65.1712799072266,65
65.1361846923828,65
65.0980377197266,65
65.0980377197266,65
65.0980377197266,65
65.1361846923828,65
65.1361846923828,65
65.0980377197266,65
65.0629425048828,65
65.0202178955078,65
65.0202178955078,65
64.9820709228516,65
64.9469757080078,65
64.9820709228516,65
65.0202178955078,65
65.0629425048828,65
65.0629425048828,65
65.0629425048828,65
65.0629425048828,65
65.0980377197266,65
65.0980377197266,65
65.1361846923828,65
65.1361846923828,65
65.2094268798828,65
65.2445220947266,65
65.2094268798828,65
65.1712799072266,65
65.1712799072266,65
65.1361846923828,65
65.1712799072266,65
65.1361846923828,65
65.0629425048828,65
65.0629425048828,65
65.0980377197266,65
65.1361846923828,65
65.0980377197266,65
65.1361846923828,65
65.1712799072266,65
65.1712799072266,65
65.1361846923828,65
65.1361846923828,65
65.0980377197266,65
65.0629425048828,65
65.0980377197266,65
65.0629425048828,65
65.0202178955078,65
65.0202178955078,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9073028564453,65
64.8722076416016,65
64.8722076416016,65
64.8722076416016,65
64.8722076416016,65
64.8722076416016,65
64.8340606689453,65
64.8722076416016,65
64.8340606689453,65
64.8340606689453,65
64.8722076416016,65
64.8722076416016,65
64.8722076416016,65
64.8722076416016,65
64.8340606689453,65
64.7989654541016,65
64.7989654541016,65
64.7989654541016,65
64.8340606689453,65
64.8722076416016,65
64.8340606689453,65
64.8722076416016,65
64.8722076416016,65
64.9073028564453,65
64.9073028564453,65
64.8722076416016,65
64.8722076416016,65
64.8722076416016,65
64.8340606689453,65
64.8340606689453,65
64.8722076416016,65
64.8722076416016,65
64.8722076416016,65
64.8340606689453,65
64.8340606689453,65
64.8340606689453,65
64.8340606689453,65
64.7989654541016,65
64.7989654541016,65
64.8340606689453,65
64.8722076416016,65
64.8722076416016,65
64.8722076416016,65
64.8722076416016,65
64.9073028564453,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
65.0629425048828,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
65.0629425048828,65
65.0202178955078,65
65.0202178955078,65
65.0202178955078,65
65.0202178955078,65
65.0629425048828,65
65.0980377197266,65
65.0629425048828,65
65.0629425048828,65
65.0202178955078,65
64.9820709228516,65
64.9820709228516,65
64.9820709228516,65
65.0629425048828,65
65.0980377197266,65
65.0629425048828,65
65.0629425048828,65
65.0980377197266,65
65.1712799072266,65
65.1712799072266,65
65.1712799072266,65
65.1361846923828,65
65.1712799072266,70
65.1361846923828,70
65.1712799072266,70
65.1712799072266,70
65.2094268798828,70
65.1712799072266,70
65.1361846923828,70
65.0629425048828,70
65.0629425048828,70
65.0980377197266,70
65.0980377197266,70
65.1361846923828,70
65.0980377197266,70
65.0629425048828,70
65.0629425048828,70
65.0629425048828,70
65.0980377197266,70
65.1361846923828,70
65.1361846923828,70
65.1361846923828,70
65.0980377197266,70
65.0980377197266,70
65.1361846923828,70
65.1361846923828,70
65.1712799072266,70
65.2094268798828,70
65.2094268798828,70
65.2445220947266,70
65.2842025756836,70
65.3192977905273,70
65.3604965209961,70
65.3604965209961,70
65.4001693725586,70
65.4352645874023,70
65.4352645874023,70
65.4352645874023,70
65.4734115600586,70
65.5085067749023,70
65.5817489624023,70
65.5466537475586,70
65.6626205444336,70
65.6977157592773,70
65.7709655761719,70
65.8106384277344,70
65.8869323730469,70
65.8869323730469,70
65.9220275878906,70
65.9617004394531,70
65.9998474121094,70
65.9998474121094,70
66.0730895996094,70
66.1509094238281,70
66.1860046386719,70
66.2592544555664,70
66.2989273071289,70
66.3721694946289,70
66.4881362915039,70
66.4881362915039,70
66.5613784790039,70
66.6361465454102,70
66.6361465454102,70
66.6361465454102,70
66.6361465454102,70
66.6773452758789,70
66.7872161865234,70
66.8253631591797,70
66.8604583740234,70
66.8986053466797,70
66.9413299560547,70
67.0145721435547,70
67.2037811279297,70
67.2037811279297,70
67.2785568237305,70
67.3136520385742,70
67.3868942260742,70
67.4250411987305,70
67.4601364135742,70
67.5028610229492,70
67.5410079956055,70
67.5410079956055,70
67.5761032104492,70
67.6157760620117,70
67.6157760620117,70
67.6508712768555,70
67.6508712768555,70
67.6157760620117,70
67.6157760620117,70
67.6157760620117,70
67.6508712768555,70
67.6890182495117,70
67.766845703125,70
67.766845703125,70
67.8019409179688,70
67.840087890625,70
67.9514770507813,70
68.029296875,70
68.0643920898438,70
68.0643920898438,70
68.1025390625,70
68.1422119140625,70
68.1422119140625,70
68.1773071289063,70
68.1773071289063,70
68.2505569458008,70
68.3283767700195,70
68.3283767700195,70
68.3283767700195,70
68.4016189575195,70
68.4016189575195,70
68.4397659301758,70
68.4397659301758,70
68.4794387817383,70
68.5557327270508,70
68.5908279418945,70
68.6655960083008,70
68.7388381958008,70
68.8197174072266,70
68.8929595947266,70
69.0409698486328,70
69.1172637939453,70
69.1920318603516,70
69.2301788330078,70
69.1920318603516,70
69.2652816772461,70
69.2652816772461,70
69.2652816772461,70
69.2301788330078,70
69.2652816772461,70
69.2652816772461,70
69.2652816772461,70
69.2652816772461,70
69.2301788330078,70
69.2301788330078,70
69.2301788330078,70
69.2301788330078,70
69.2652816772461,70
69.2652816772461,70
69.3385238647461,70
69.4544906616211,70
69.5674057006836,70
69.5292587280273,70
69.5292587280273,70
69.4941635131836,70
69.5292587280273,70
69.5674057006836,70
69.6025009155273,70
69.6452255249023,70
69.6833724975586,70
69.7917175292969,70
69.8664855957031,70
69.8313903808594,70
69.8313903808594,70
69.8664855957031,70
69.8313903808594,70
69.8313903808594,70
69.7917175292969,70
69.8313903808594,70
69.8313903808594,70
69.8664855957031,70
69.8664855957031,70
69.8664855957031,70
69.8664855957031,70
69.8664855957031,70
69.8313903808594,70
69.7917175292969,70
69.7917175292969,70
69.9427795410156,70
69.9427795410156,70
70.0205993652344,70
70.0556945800781,70
70.0938415527344,70
70.1289367675781,70
70.2449035644531,70
70.2800064086914,70
70.3181533813477,70
70.3181533813477,70
70.2800064086914,70
70.2449035644531,70
70.2067565917969,70
70.2449035644531,70
70.2449035644531,70
70.2449035644531,70
70.2800064086914,70
70.3181533813477,70
70.3578262329102,70
70.3929214477539,70
70.3929214477539,70
70.3578262329102,70
70.3181533813477,70
70.2800064086914,70
70.2800064086914,70
70.2800064086914,70
70.2449035644531,70
70.2067565917969,70
70.1716613769531,70
70.1716613769531,70
70.1289367675781,70
70.1716613769531,70
70.2449035644531,70
70.2449035644531,70
70.1716613769531,70
70.1716613769531,70
70.1289367675781,70
70.0938415527344,70
70.0556945800781,70
70.0938415527344,70
70.0938415527344,70
70.0556945800781,70
70.0556945800781,70
70.0556945800781,70
70.0556945800781,70
70.0205993652344,70
70.0205993652344,70
70.0205993652344,70
70.0205993652344,70
70.0556945800781,70
70.0938415527344,70
70.0938415527344,70
70.1289367675781,70
70.0938415527344,70
70.0938415527344,70
70.0938415527344,70
70.0205993652344,70
70.0205993652344,70
70.0938415527344,70
70.0938415527344,70
70.1716613769531,70
70.1289367675781,70
70.1716613769531,70
70.2449035644531,70
70.3181533813477,70
70.3929214477539,70
70.5088882446289,70
70.5439834594727,70
70.5439834594727,70
70.5088882446289,70
70.4692153930664,70
70.4341201782227,70
70.3929214477539,70
70.4341201782227,70
70.4341201782227,70
70.5088882446289,70
70.5439834594727,70
70.5439834594727,70
70.6202774047852,70
70.6553726196289,70
70.6553726196289,70
70.6553726196289,70
70.6980972290039,70
70.6980972290039,70
70.5821304321289,70
70.5821304321289,70
70.5821304321289,70
70.6202774047852,70
70.5821304321289,70
70.5439834594727,70
70.5439834594727,70
70.5088882446289,70
70.4692153930664,70
70.4692153930664,70
70.3929214477539,70
70.3578262329102,70
70.3578262329102,70
70.3929214477539,70
70.3929214477539,70
70.3578262329102,70
70.3181533813477,70
70.3181533813477,70
70.2800064086914,70
70.2449035644531,70
70.2449035644531,70
70.2449035644531,70
70.2067565917969,70
70.2449035644531,70
70.2800064086914,70
70.2800064086914,70
70.2800064086914,70
70.3929214477539,70
70.4341201782227,70
70.4341201782227,70
70.4692153930664,70
70.4341201782227,70
70.3181533813477,70
70.2800064086914,70
70.2067565917969,70
70.1289367675781,70
70.0938415527344,70
70.0938415527344,70
70.0556945800781,70
70.0205993652344,70
70.0205993652344,70
69.9427795410156,70
70.0205993652344,70
70.0556945800781,70
70.0205993652344,70
70.0205993652344,70
69.9809265136719,70
69.9809265136719,70
69.9809265136719,70
69.9809265136719,70
69.9809265136719,70
70.0205993652344,70
69.9809265136719,70
69.9809265136719,70
70.0205993652344,70
70.0205993652344,70
70.0205993652344,70
69.9809265136719,70
70.0205993652344,70
70.0205993652344,70
70.0556945800781,70
70.0556945800781,70
70.0205993652344,70
70.0205993652344,70
70.0205993652344,70
70.0205993652344,70
70.0556945800781,70
70.0556945800781,70
70.0556945800781,70
70.0205993652344,70
69.9427795410156,70
69.9076843261719,70
69.8664855957031,70
69.8313903808594,70
69.7917175292969,70
69.7566223144531,70
69.7184677124023,70
69.7566223144531,70
69.7566223144531,70
69.7184677124023,70
69.6452255249023,70
69.6025009155273,70
69.5674057006836,70
69.5292587280273,70
69.5292587280273,70
69.4941635131836,70
69.4941635131836,70
69.4941635131836,70
69.4941635131836,70
69.5674057006836,70
69.6452255249023,70
69.6452255249023,70
69.6025009155273,70
69.5674057006836,70
69.5292587280273,70
69.4941635131836,70
69.4941635131836,70
69.4941635131836,70
69.4544906616211,70
69.4544906616211,70
69.4941635131836,70
69.4941635131836,70
69.5292587280273,70
69.5674057006836,70
69.5674057006836,70
69.6025009155273,70
69.6833724975586,70
69.7566223144531,70
69.7917175292969,70
69.8313903808594,70
69.8313903808594,70
69.8313903808594,70
69.8313903808594,70
69.9076843261719,70
70.0205993652344,70
70.0556945800781,70
70.0938415527344,70
70.0938415527344,70
70.1716613769531,70
70.2067565917969,70
70.2800064086914,70
70.2800064086914,70
70.3578262329102,70
70.3929214477539,70
70.4341201782227,70
70.3929214477539,70
70.3578262329102,70
70.3181533813477,70
70.4341201782227,70
70.4341201782227,70
70.4692153930664,70
70.4692153930664,70
70.4692153930664,70
70.4692153930664,70
70.3929214477539,70
70.3578262329102,70
70.3929214477539,70
70.3929214477539,70
70.4341201782227,70
70.3929214477539,70
70.3578262329102,70
70.3181533813477,70
70.2800064086914,70
70.3181533813477,70
70.2800064086914,70
70.2449035644531,70
70.2800064086914,70
70.3181533813477,70
